,0,1,2
14682,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14683,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14684,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14685,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14686,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14687,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14688,5.382034767944601e-05,3.428414701042238e-05,3.920569266657519e-05
14689,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14690,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
14691,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14692,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14693,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14694,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14695,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14696,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14697,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14698,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14699,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14700,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14701,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14702,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14703,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14704,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14705,1.794011589314867e-05,5.142622051563357e-05,3.920569266657519e-05
14706,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14707,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14708,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14709,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14710,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14711,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14712,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14713,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14714,5.382034767944601e-05,8.571036752605595e-05,1.9602846333287594e-05
14715,1.794011589314867e-05,1.714207350521119e-05,7.841138533315038e-05
14716,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14717,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14718,1.794011589314867e-05,8.571036752605595e-05,7.841138533315038e-05
14719,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14720,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14721,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14722,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14723,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14724,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14725,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14726,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14727,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14728,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14729,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14730,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14731,3.588023178629734e-05,3.428414701042238e-05,5.880853899986278e-05
14732,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14733,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14734,1.794011589314867e-05,6.856829402084476e-05,3.920569266657519e-05
14735,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14736,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14737,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14738,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14739,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14740,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
14741,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14742,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14743,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
14744,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14745,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14746,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14747,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14748,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14749,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14750,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14751,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14752,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14753,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14754,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14755,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14756,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14757,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14758,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14759,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14760,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14761,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14762,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
14763,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14764,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14765,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14766,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14767,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14768,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14769,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14770,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14771,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14772,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14773,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
14774,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14775,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14776,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14777,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14778,5.382034767944601e-05,6.856829402084476e-05,3.920569266657519e-05
14779,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14780,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14781,0.0001255808112520407,0.0001714207350521119,5.880853899986278e-05
14782,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14783,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14784,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14785,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14786,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14787,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14788,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14789,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14790,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14791,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14792,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14793,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14794,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14795,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14796,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14797,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14798,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14799,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14800,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
14801,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14802,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14803,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14804,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14805,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14806,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14807,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14808,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14809,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14810,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14811,0.00010764069535889201,6.856829402084476e-05,1.9602846333287594e-05
14812,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14813,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14814,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14815,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14816,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14817,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14818,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14819,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14820,1.794011589314867e-05,0.00010285244103126714,1.9602846333287594e-05
14821,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14822,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14823,3.588023178629734e-05,8.571036752605595e-05,1.9602846333287594e-05
14824,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14825,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14826,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14827,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14828,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
14829,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14830,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14831,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14832,5.382034767944601e-05,1.714207350521119e-05,3.920569266657519e-05
14833,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14834,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14835,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14836,5.382034767944601e-05,3.428414701042238e-05,3.920569266657519e-05
14837,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14838,5.382034767944601e-05,3.428414701042238e-05,1.9602846333287594e-05
14839,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
14840,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14841,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14842,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14843,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14844,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14845,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14846,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14847,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14848,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14849,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
14850,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14851,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14852,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14853,1.794011589314867e-05,1.714207350521119e-05,9.801423166643797e-05
14854,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14855,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14856,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14857,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14858,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14859,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14860,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14861,1.794011589314867e-05,0.00010285244103126714,1.9602846333287594e-05
14862,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14863,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14864,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14865,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14866,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14867,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14868,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14869,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14870,1.794011589314867e-05,1.714207350521119e-05,7.841138533315038e-05
14871,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14872,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14873,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14874,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14875,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14876,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14877,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14878,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14879,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14880,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14881,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14882,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14883,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14884,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14885,0.0001794011589314867,0.00011999451453647833,3.920569266657519e-05
14886,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14887,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14888,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14889,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14890,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14891,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14892,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14893,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14894,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14895,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14896,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14897,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14898,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14899,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14900,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14901,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
14902,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14903,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14904,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14905,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14906,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14907,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14908,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14909,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14910,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14911,1.794011589314867e-05,0.00011999451453647833,3.920569266657519e-05
14912,3.588023178629734e-05,3.428414701042238e-05,1.9602846333287594e-05
14913,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14914,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14915,3.588023178629734e-05,1.714207350521119e-05,9.801423166643797e-05
14916,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14917,1.794011589314867e-05,6.856829402084476e-05,3.920569266657519e-05
14918,7.176046357259468e-05,6.856829402084476e-05,0.00015682277066630075
14919,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14920,1.794011589314867e-05,6.856829402084476e-05,3.920569266657519e-05
14921,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14922,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14923,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
14924,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14925,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14926,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14927,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14928,3.588023178629734e-05,8.571036752605595e-05,3.920569266657519e-05
14929,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14930,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14931,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14932,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14933,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14934,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14935,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14936,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14937,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14938,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14939,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14940,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14941,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14942,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14943,7.176046357259468e-05,1.714207350521119e-05,1.9602846333287594e-05
14944,3.588023178629734e-05,5.142622051563357e-05,3.920569266657519e-05
14945,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14946,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14947,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14948,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14949,5.382034767944601e-05,5.142622051563357e-05,1.9602846333287594e-05
14950,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14951,5.382034767944601e-05,5.142622051563357e-05,3.920569266657519e-05
14952,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14953,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14954,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14955,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14956,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14957,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14958,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14959,1.794011589314867e-05,8.571036752605595e-05,1.9602846333287594e-05
14960,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14961,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14962,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14963,1.794011589314867e-05,8.571036752605595e-05,1.9602846333287594e-05
14964,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14965,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14966,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14967,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14968,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14969,1.794011589314867e-05,8.571036752605595e-05,1.9602846333287594e-05
14970,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14971,3.588023178629734e-05,3.428414701042238e-05,3.920569266657519e-05
14972,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
14973,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14974,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14975,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14976,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14977,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14978,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14979,1.794011589314867e-05,6.856829402084476e-05,1.9602846333287594e-05
14980,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14981,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14982,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14983,1.794011589314867e-05,5.142622051563357e-05,1.9602846333287594e-05
14984,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14985,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14986,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14987,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14988,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14989,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14990,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14991,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14992,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
14993,3.588023178629734e-05,5.142622051563357e-05,1.9602846333287594e-05
14994,5.382034767944601e-05,1.714207350521119e-05,1.9602846333287594e-05
14995,5.382034767944601e-05,1.714207350521119e-05,3.920569266657519e-05
14996,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14997,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
14998,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
14999,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15000,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15001,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
15002,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15003,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15004,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15005,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15006,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15007,1.794011589314867e-05,3.428414701042238e-05,3.920569266657519e-05
15008,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15009,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15010,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15011,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15012,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15013,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15014,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15015,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
15016,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15017,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15018,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15019,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15020,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15021,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15022,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15023,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
15024,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15025,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15026,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15027,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15028,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15029,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15030,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15031,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15032,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15033,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15034,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15035,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15036,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15037,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15038,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15039,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
15040,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15041,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15042,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15043,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15044,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15045,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15046,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15047,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
15048,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15049,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15050,1.794011589314867e-05,3.428414701042238e-05,5.880853899986278e-05
15051,3.588023178629734e-05,1.714207350521119e-05,3.920569266657519e-05
15052,1.794011589314867e-05,1.714207350521119e-05,3.920569266657519e-05
15053,1.794011589314867e-05,0.00011999451453647833,0.00023523415599945111
15054,1.794011589314867e-05,8.571036752605595e-05,0.00017642561699958835
15055,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
15056,1.794011589314867e-05,1.714207350521119e-05,9.801423166643797e-05
15057,1.794011589314867e-05,3.428414701042238e-05,5.880853899986278e-05
15058,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
15059,1.794011589314867e-05,1.714207350521119e-05,7.841138533315038e-05
15060,1.794011589314867e-05,5.142622051563357e-05,3.920569266657519e-05
15061,1.794011589314867e-05,1.714207350521119e-05,5.880853899986278e-05
15062,1.794011589314867e-05,3.428414701042238e-05,1.9602846333287594e-05
15063,3.588023178629734e-05,1.714207350521119e-05,1.9602846333287594e-05
